text,label
부드러워요 가성비가 참 좋네요 ,0
제품케이스 덮개가 찢어져서 받았습니다 좀더 멀쩡한 상태로 받으면 좋을거 같아요,0
칼스버그야 워낙 잘 알려진 맥주고 이 가격에 구할 수 있다는 것에 큰 만족을 느낍니다. 안주를 담을 수 있는 그릇은 질이 좋은 플라스틱으로 만들어져 오래 쓸 수 있을 것 같네요.,0
"아구아 순한맛 
25도라 앉은자리에서 한병뚝딱 가능
코스터는 솔직이 있으나 마나",0
버번 위스키 입문으로 너무 좋은 술이였습니다. 픽업 매장 사장님도 친절하시고 데일리샷 너무 좋습니다. ,1
"부드러운 맛이 저에게 너무 좋았습니다.
다양한 맛을 느낄 수 있어 새로운 느낌이었습니다",0
쓴 맛이 너무 강하여 부드러운 걸 좋아하는 저에겐 독하게 느껴졌습니다.,0
무난하게 즐길 수 있었습니다,0
깔루아랑 비슷한데 느낌있네여 해골빡도 귀엽읍니다,0
"포장도 너무이쁘고 병두너무이뻐요~~
맛두 탄산이랑 달콤함이랑 완젼 내스타일이에요~~^^",0
"이건 진짜 가성비대비 물건이네요..
전용잔까지 ~~~
가볍게 하이볼로마시기 너무좋아요",0
"너무나 맛있게 먹고 있어요 
저렴하게 잘 먹겠습니다 ",0
다행이 딱 맞춰서 샀어욤 ㅎㅎ,0
네이버 결제로 포인트 써서 할인 많이 받았네요.  2-3일 걸릴 줄 알았는데 담날 바로 찾으러 오라고 연락왔어요. 픽업도 쉬웠습니다,1
패키지가 이쁩니다,1
아이스큐브 포함까지 최고,0
칵테일 레시피도 같이 들어있어요,0
플레이트 굿,0
컵이 귀엽습니다,0
하이볼 시원하게 마셨네요,0
"가까운곳에서 괞찮은가격으로 구입할수있어 좋습니다.
맛과향은 달달했던 버번을 먼저접했던터라 개인적으로 좀 아쉬웠습니다.그래도 3대버번(?)중 하나라고하니 한번쯤 맛보는것도 좋을듯합니다.",0
"좋았습니다.
글렌리벳은 실망시키지 않네요.

재구매 의사: 있음",0
"가격이 싸니까 큰 기대는 안 했지만 딱 그 가격만큼 하는 맛입니다.
매력적인 구석이 안 보이는 술이네요 저한텐.
이 술로 위스키 좀 마셔볼까 시작하는 사람이 있다면 바로 그 다음부턴 위스키를 입에 안 댈 것 같아요.

재구매 의사: 없음",0
"엔트리급 위스키로 아쉬움을 달랠 정도로는 나쁘지 않은 것 같아요.

재구매 의사: 위스키가 많이 그립지만 주머니 사정이 안 좋을 때",0
"사케는 잘 모르는데, 이자카야에서 먹었던 도쿠리나 팩에 들어있는 사케보다 훨씬 깔끔하고 맛있었습니다

그리고 역시 사케는 회랑 같이 먹어야 제맛! 🍶",0
잘받았습니다. 친절하고 좋네요.,1
"박스까지 완벽하게 있던 맥캘란 굿굿굿 조아요
",0
선물용으로 좋아요,0
엄청 부드러워요 너무 잘 넘어가요 대신 그래서 잘 취하니까 조심해야할듯해요 ㅋㅋ 연어랑 먹었는데 너무 맛있었고 다른 해산물과도 먹어보려구요,0
저녁에 한잔 하기 좋네요~^^,0
적당한 가격의 부드러운 아이리시 위스키였습니다. ,0
"최근에 다먹어서 찾느라고생했는데 할인에다가 주문한지 1일만에 오다니 너무감동입니다ㅠㅠ

버번3대장중 가장달콤하고 부드러우면서 술술들어갑니다",0
"초코 브라우니맛이 궁금해서 주문해봤는데 초코 + 커피 + 데킬라의 환상의 조합이였어요!
처음엔 달콤하면서도 알콜 부즈가 아주 살짝 튄다는 느낌을 받았어요. 그런데 위스키처럼 잠깐 에어링 시키니까 금세 부드러워지더라고요! 샷이나 니트로 먹어도 부담없어요. 
그리고 깔루아랑 비교해보고자 우유를 섞어봤는데 씨에라가 더 안달고 풍미가 깊어서 훨씬 맛있습니다!!
우유와 함께 먹어보시는거 추천합니다☕️🍫🥛",0
"추가 주문을 하려고 하는데 다른 종류의 제품을 구매시 각각 주문, 결제해야하는 번거로움이 있네요.
주문 결제 시스템 손 좀 봐 주세요",0
"맛이야 워낙 유명한맛이고, 트레이가 생각보다 퀄이 아주좋네요. 
메이드인코리아입니다. 유통기한도 6월까지니 적당합니다. ",0
기한이 쫌 짧네요,0
좋아하는 위스키라 괜찮은 가격에 잘 산 것 같아요,0
"잘 구매했어요!
2021년 릴리즈도 출시되면 부탁해요...",0
하이볼 만들어 먹으면 제일 맛있습니다. 이 가격대 엔트리급 피트 중엔 제일 훌륭합니다.,0
상품도 빠르게 배송되어 좋네요,1
가격도 좋고 상품도 빠르게 배송되어 좋네요,1
깔끔한 필스너 스타일이고 혼맥셋트로 6캔 만원이면 진짜 괜찮네요.,0
"배송도 엄청 빠르게 왔습니다.
아직 개봉 전인데,  시음후 다시 한번 리뷰를 올리겠습니다.
가성비 좋은 술 이라고 호평이 났는데 기대가 됩니다.^^",1
만족합니다 ,0
맛있어요ㅜ다음날 머리 아파요,0
"6캔이라 부피가 큰가했는데, 생각보다 적당한 사이즈네요.
제가 착각해서 과자도 일부 있는줄 알았는데, 과자가 있는게 아니라 맥주를 끼울수 있는 혼술 패키지 툴이 있는것이더군요.
오랫만에 칼스버그 마셨더니 괜찮네요.",0
맛나네요,0
맛나네요. 버번3대장 중 한놈이죠~,0
"일단 주위에 픽업처가 많이 생겨서 너무 좋습니다.^^
앞으로 좋은 제품 합리적인 가격으로 꾸준히 올려만 주세요.
자주 애용하겠습니다.^^",1
"퇴근 후 칼스버그 아름답네요..
뭐랑 먹어도 달어울리는 부담없는 맥주라 좋아요!",0
빠르고 좋네요,0
배송도 빠르고 좋네요,1
"맛있어요 부드럽고
남양주 이0트에도 팔길래 별 하나 빼요",0
"화요나 일품진로보다는 좋았네요
750ml 순삭 ㅋ",0
재구매 의향 있음,0
친절히 잘전달해주시네요 ~^^,1
"청라에서 픽업했는데, 너무 친절하게 해 주셔서 감사합니다~",1
픽업 친절하게 도와주셔서 감사합니다,1
샷으로 마시기에도 나쁘진 않은데 조금 부담스럽긴 하고 스칼렛 오하라로 만들어 먹으니 괜찮은데 고전적인 맛이긴 합니다. ,0
24개다보니 거의 8리터라 무겁긴하네요. ^^;;,0
향이 너무 좋고 맛있고 가격도 마음에 들어요,0
"부드럽게 넘어감 바닐라향이잇는데 약간 느끼하다고생각들수잇음 피트감 별로업고  버번위스키
입문용으로적당",0
가볍게 맛나게 잘 마셨어요,0
"맛과 너무 좋아요
가성비도 좋아 재주문했네요
",0
마트보다 저렴한 가격에 집 근처 픽업 아주 만족합니다 ㅎㅎ,1
싸게 잘 구했어요,0
"가격이 완전 혜자인듯
",0
싼 맛에 먹는다면 추천합니다. 니트로 먹기엔 개인적으로는 아로마가 역하다고 느껴졌습니다. 제 취향이 아닌 걸 수도 있고요.,0
빠른배송 아주 마음에 듭니다. 케이스도 쯔그러지지 않아서 만족합니다.,1
다음에 또 가려구요!,0
저렴한 가격에 잘 구매했습니다!’,0
배송도 빠르고 너무 좋네요,1
"사장님께서 물건만받고그냥 가면 싫어하실까 걱정했는데
친절하게해주시네요
감사합니다 또이용할게요~",1
드디어 먹어 보내요 까남이형 감사합니다 ,0
"이제 싱글몰트를 배워보려하는데 정말 강렬하네요 
",0
평범한 맛이네요 니트로 먹기에도 나쁘지는  않네요,0
친구집들이선물로 구매했는데 좋은가격에 산거같아요~,0
"데일리위스키로 구매했는데 가성비는 좋네요~
맛은 그다지입니다~ ",0
"역시 제 스타일은 라프로익의 피트!
8만원 중반대로 꾸준히 팔면 더 좋겠어요!",0
선물로좋은것같아요 감사합니다,0
마일드하고 피니쉬의 바닐라향의 여운이 오래가서 개인적으로 가격대비 데일리 위스키로 상당히 맘에 듭니다.,0
최고. 가게에서 파는 하이볼보다 진한 하이볼을 즐기고 싶어 구매! 나중에 잔이 있는 세트도 팔아주시면 감사하겠습니다 :) 가격도 좋고 픽업도 간편하네요,1
"산지 한 이주만에 1/3 남은 것 같습니다..
첫 보드칸데 정말 마음에 듭니다
구매시 기부도 된다고 하니 즐거운 마음으로 또 구매하고 싶네요",0
아드벡과 더불어 가장 좋아하는 라프로익10을 멀리까지 가지않고 가까운 동네에서 픽업하는게 너무 편하고 좋네요. 친한 지인과 동네 식당에서 보모어18 과 같이 잘마셨습니다...,1
"아일라 위스키지만 피트향이 거의 없고 부드럽네요.
몇병 더 살걸하고 후회하고 있습니다...",0
좋네요ㅎ,0
피트한 느낌 살짝 가미된 싱글몰트 위스키 스파이시함도 느껴지나 페어링 없이 니트로 그냥 마시기에 살짝 아쉽네요 ㅜㅜ,0
" 먼저 글랜피딕 전용 쇼핑백이 고급스럽네요. 
15년보다 처음에 알콜부즈는 더 있지만 과일향 개성이 더 강해서 더 좋음.",0
연린과 같이 마시면 좋을 몰트 위스키 인곳 같아요.좋네요.,0
친절하시고 정확히 확인도 해주셔서 좋았습니다.,1
생각보다 훨씬 부드럽고 맛있네요...,0
달달하이 여자들 좋아할만한 부드러움 추천,0
"남대문보다 저렴해서 구매했어요.
다음달에는 발베니12나 탈리스커10 이벤트도 해주세요.",0
상품 빠르게잘받았습니다~! 감사합니다~,0
바로 받으니 편하게 사용 했습니다,0
"저는 아일레이 싱글몰트 위스키를 좋아하는데요! 제주도에서는 아일레이 싱글몰트 위스키류를 취급하는 곳이 많지 않아서, 이렇게 구매할 수 있게 된 것도, 집 가까이서 픽업할 수 있는것도 너무 좋습니다ㅠㅠ 빠른 상품준비에 한 번, 바에서 보던 것보다 영롱한 비주얼에  또 한 번, 집에서 시간 적, 양 적(?) 제한없이 마구즐길 수 있는 것도 참 좋습니다 감사합니다 데일리샷 
*** 싱글 몰트 위스키를 좋아하신다면 아일레이 싱글 몰트위스키류를 접해보시는 것을 매우 추천드립니다!! 라프로익 10년산은 향과 맛, 목넘김, 가격 등 여러방면에서 처음 접근하기 좋은 양질의 위스키인 것 같습니당",1
맛있음,0
명불허전,0
솔직히 좀 그냥 그랬어요 제 입맛엔... 근데 친구들은 맛있다고 해서 사점 드립니다 ㅋㅋ,0
디저트 주로 완전 좋습니다 도수도 적당하구요...다만 솔트 쉐이커 기대했는데 두개골이 아작나서 못꺼내 보겠네요🥲🥲🥲,0
일단 라벨이 예쁘고 밝은 금빛이라 눈이 즐거움 향은 꽃 느낌이 풍부 맛은 달콤하고 스파이시함이 거의 없어서 술술 들어감! 부드럽고 달달한가 땡길때 자주 마실듯,0
묵직하고 진득한 그 맛 흑맥주 좋아하는 사람이라면 한번쯤은 좋아했을 것 같은 맥주! 저렴하게 사서 굳굳,0
감사합니다 ,0
잘받았습니다~,0
"잘 받았어요~~
",0
생각 보다 달아요,0
좋아요,0
픽업 가서도 매장직원들이 친절하게 응대해주셔서 마음 편하게 가져왔습니다. 술은 라프로익 10년이니 뭐 말할 필요없이 좋았습니다. 진한 피트향과 함께 오랜만에 즐거운 시간을 가졌습니다.,1
대구에도 되니깐 너무 좋네요.  픽업점인 또봉이통닭 대곡점 사장님도 친절하시구요! 잘 마시겠습니다,1
너무 맛있어요 향도 좋고,0
좋습니당!,0
"어제밤 주문해서 오늘 퇴근하면서 픽업완료
배송도 빠르고 위치도 좋고
맛도 좋네요 ",1
"맛은  익히 아는바 하이볼 잔이 넘이뻐요
",0
빠른배송!! 감사요~~ 픽업 사장님도 친절~하십니당,1
정말 빨리 배송되었습니다.  대만족!,1
데일리 위스키로 딱!,0
종이가방에 잘포장해서 좋아요 ,0
저렴하고 하루만에 배송받았네요 그것도 집근처에서ㅋ,1
배송 정말 빠릅니다!! 근데 우리동네에 제휴점좀 늘려줬으면 좋겠습니다 ㅠㅠ 한군데는 너무해요,1
"일단 픽업과정도 좋았구 쇼핑백까지있다니 완벽했어요
다만 개봉테이프가 뜯겨졌있던데......
이건 좀 에러였습니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
선물용으로 구매했다가 테이프땜에 걍 제가마시려구요ㅠㅠㅠㅠ",1
훌륭합니다 ㅎㅎ 데일리샷 어플 정말 편하네요,0
제품 구성도 좋고 입문자용으로 양이 부담도 안되고 너무 좋습니다,0
"아직 먹어 보진 못했는데 착한가격에 기대감이 큽니다 ^^
",0
"대구, 경북 지역이 더빨이 확대되어서 다양한 지역에서 구입가능하길 희망합니다
",0
"글렌피딕 한병 비우고, 글렌리벳 두 병 Get 했습니다. 좋은 프로모션 감사합니다
",0
아주 멋진 시스템이에요!,0
"술은 당연히 좋고, 가게에서도 픽업 안내 잘 해주셔서 좋았습니다.",1
데일리로 마시기에 정말 훌륭한 쉐리 위스키. 너무 맛있어서 추가 구매했어요,0
"빠른배송 좋아요
",1
아주 좋아요,0
"하이볼 4-5잔 하기 좋은 양입니다. 글렌피딕 특유의 순하고 달큰한 향과 부드러운 질감이 특징입니다. 하이볼을 하면 개성이 많이 죽지만, 위스키 입문자분이 즐기기에는 부담없는 향과 맛을 보여줍니다.",0
"스틱 잔 너무 맘에듭니다.
술은 아는 맛 패스!
픽업처 사장님 너무 친절하고 좋아요!",1
만족합니다,0
편리하네요,0
빠른 수령 및 친절한 안내 감사합니다,1
"집근처에서 원하는 바틀 바로 구할수 있는게 최고네요 
종류가 점점 많아지길 ..",0
"가격도 저렴하고 하루도 안되서 배송오내요
정말빠름",1
"깔끔하게 전시하기도 좋고
맛도 참하네요",0
배송도 바로 다음날 오고 너무 좋네요 ㅎㅎ,1
"제입엔 너무 맛나요 
글렌피딕, 글렌리벳, 글렌모렌지중 리벳이 제일 맛있어요",0
친절하시고 세트도 이쁘고 너무 좋았습니다,1
"친구의 추천으로 구매한 글렌리벳! 매우 만족중입니다.
포장도 깔끔하게오구 좋네요!",0
청량한 과일향이 부드럽게 느껴지네요,0
국산 스피릿이라 반갑고 기쁘고 그리고 맛있는데 잘은 모르지만 무언가 묘하게 거슬리는 향이 있어요. ,0
저렴하게 잘샀네요~^^,0
싸고 잘샀습니다,0
"집근처에서 편하게 잘받았습니다. 그런데 전달받은 위스키가 앞전에는 누구나 열어 볼 수 있는 간단한 이중박스, 이번에는 아무른 포장없는 원제품 박스만 되어 있어서 위스키에 손때 같은 오염이 많고, 박스도 약간 찌그러져 있음. 누가 박스를 여러번 만지고 열어본 것 같아서 찜찜했음. 테이프 밀봉 등 포장방법 개선이 필요함. 맛은 개봉 전이라...이벤트성 제품 외에는 가격이 전반적으로 높으므로 가격 현실화가 이뤄지면 좋겠습니다.",0
